Name Math Java DS Average Total
张三168 23 83 75 0 0
张三965 22 98 40 0 0
张三400 22 7 27 0 0
张三115 95 95 49 0 0
张三476 49 78 75 0 0
张三831 16 45 93 0 0
张三308 11 46 98 0 0
张三485 9 30 91 0 0
张三355 83 51 54 0 0
张三405 69 43 0 0 0
张三323 14 53 49 0 0
张三768 45 28 71 0 0
张三894 90 38 26 0 0
张三839 9 52 15 0 0
张三162 60 18 35 0 0
张三330 48 37 61 0 0
张三677 17 57 31 0 0
张三924 57 16 51 0 0
张三267 82 17 2 0 0
张三237 22 85 94 0 0
张三32 8 14 29 0 0
张三770 20 79 91 0 0
张三190 60 90 13 0 0
张三618 65 98 91 0 0
张三666 81 72 48 0 0
张三985 87 36 44 0 0
张三601 69 81 13 0 0
张三785 22 16 61 0 0
张三176 49 84 100 0 0
张三859 51 13 98 0 0
张三425 74 12 19 0 0
张三606 6 34 18 0 0
张三938 17 1 42 0 0
张三51 42 84 14 0 0
张三613 35 15 65 0 0
张三638 39 21 73 0 0
张三879 4 57 18 0 0
张三286 83 6 30 0 0
张三35 66 86 50 0 0
张三500 45 77 47 0 0
张三625 41 94 40 0 0
张三547 44 10 100 0 0
张三6 87 4 58 0 0
张三16 77 65 62 0 0
张三523 5 98 44 0 0
张三273 42 95 35 0 0
张三940 43 84 79 0 0
张三601 97 86 43 0 0
张三54 27 66 90 0 0
张三70 21 74 97 0 0
张三635 23 76 89 0 0
张三406 78 18 4 0 0
张三115 29 69 46 0 0
张三411 87 46 77 0 0
张三681 23 5 49 0 0
张三711 69 8 51 0 0
张三681 38 66 1 0 0
张三855 15 99 35 0 0
张三505 24 69 53 0 0
张三82 80 24 52 0 0
张三351 32 0 71 0 0
张三254 20 37 26 0 0
张三537 20 53 93 0 0
张三772 26 58 43 0 0
张三267 65 53 25 0 0
张三483 100 60 81 0 0
张三13 47 21 76 0 0
张三884 97 93 92 0 0
张三918 13 82 21 0 0
张三153 27 47 76 0 0
张三896 66 27 67 0 0
张三778 83 16 90 0 0
张三314 7 6 48 0 0
张三845 36 97 62 0 0
张三439 54 83 68 0 0
张三243 25 10 23 0 0
张三50 94 88 74 0 0
张三341 38 81 77 0 0
张三868 45 60 27 0 0
张三914 26 67 52 0 0
张三739 64 54 17 0 0
张三355 43 43 19 0 0
张三695 72 53 1 0 0
张三451 78 92 75 0 0
张三333 28 16 9 0 0
张三275 12 18 5 0 0
张三160 67 61 19 0 0
张三961 56 41 4 0 0
张三812 55 33 90 0 0
张三407 3 94 87 0 0
张三309 64 45 21 0 0
张三188 35 36 29 0 0
张三762 44 65 80 0 0
张三218 59 88 52 0 0
张三187 52 95 93 0 0
张三943 57 6 81 0 0
张三330 75 73 4 0 0
张三93 84 82 88 0 0
张三676 35 74 69 0 0
张三297 31 24 87 0 0
张三48 91 17 88 0 0
张三80 65 59 30 0 0
张三447 47 81 45 0 0
张三27 89 63 41 0 0
张三53 55 95 85 0 0
张三161 85 98 66 0 0
张三550 62 72 41 0 0
张三809 58 36 45 0 0
张三170 34 71 3 0 0
张三502 66 73 26 0 0
张三133 70 20 89 0 0
张三675 7 76 72 0 0
张三382 69 55 56 0 0
张三228 20 17 36 0 0
张三783 44 23 66 0 0
张三214 99 87 6 0 0
张三182 62 76 97 0 0
张三191 28 84 53 0 0
张三5 72 48 47 0 0
张三37 10 31 3 0 0
张三290 52 94 98 0 0
张三243 14 67 58 0 0
张三321 82 30 12 0 0
张三988 79 100 15 0 0
张三269 16 8 0 0 0
张三515 64 33 43 0 0
张三507 28 5 65 0 0
张三609 1 9 54 0 0
张三502 45 18 15 0 0
张三198 26 5 43 0 0
张三449 81 0 14 0 0
张三368 56 92 10 0 0
张三56 56 62 94 0 0
张三331 67 51 67 0 0
张三137 58 45 57 0 0
张三126 89 96 4 0 0
张三927 71 15 42 0 0
张三88 1 35 77 0 0
张三281 80 59 31 0 0
张三373 17 95 10 0 0
张三158 40 71 17 0 0
张三75 78 73 64 0 0
张三61 59 52 70 0 0
张三711 100 3 92 0 0
张三338 28 76 59 0 0
张三126 47 40 72 0 0
张三503 5 92 23 0 0
张三85 18 94 23 0 0
张三986 39 51 5 0 0
张三102 72 93 13 0 0
张三984 78 99 80 0 0
张三280 29 31 25 0 0
张三303 14 60 45 0 0
张三203 31 42 44 0 0
张三369 46 2 60 0 0
张三165 32 97 76 0 0
张三810 64 72 49 0 0
张三270 65 33 20 0 0
张三270 99 19 5 0 0
张三188 3 42 40 0 0
张三365 73 70 49 0 0
张三602 7 87 16 0 0
张三943 60 4 45 0 0
张三633 39 22 77 0 0
张三56 34 51 83 0 0
张三774 62 42 30 0 0
张三306 59 11 52 0 0
张三126 78 66 62 0 0
张三474 66 67 92 0 0
张三957 68 57 43 0 0
张三591 0 34 78 0 0
张三892 25 20 92 0 0
张三866 53 72 92 0 0
张三241 9 18 70 0 0
张三122 92 59 80 0 0
张三275 55 31 1 0 0
张三665 69 96 85 0 0
张三468 13 5 63 0 0
张三724 71 89 25 0 0
张三1 18 7 59 0 0
张三901 24 30 52 0 0
张三59 89 59 8 0 0
张三260 90 87 93 0 0
张三703 26 13 81 0 0
张三991 96 45 83 0 0
张三358 59 14 73 0 0
张三795 0 90 35 0 0
张三199 42 41 18 0 0
张三403 84 5 90 0 0
张三967 29 29 48 0 0
张三892 97 36 60 0 0
张三16 44 20 72 0 0
张三705 43 30 56 0 0
张三593 54 83 36 0 0
张三536 52 70 59 0 0
张三680 0 5 69 0 0
张三491 56 50 68 0 0
张三894 39 64 40 0 0
张三186 22 61 56 0 0
张三253 13 94 73 0 0
张三686 64 100 88 0 0
张三835 37 34 0 0 0
张三457 43 91 8 0 0
张三620 80 29 55 0 0
张三726 46 14 98 0 0
张三41 79 86 21 0 0
张三928 84 61 26 0 0
张三41 11 36 99 0 0
张三124 63 64 98 0 0
张三660 6 56 56 0 0
张三584 6 75 39 0 0
张三447 82 29 69 0 0
张三910 40 87 71 0 0
张三224 37 58 79 0 0
张三385 73 27 85 0 0
张三993 30 68 5 0 0
张三449 20 59 95 0 0
张三18 23 56 10 0 0
张三458 64 75 50 0 0
张三368 84 76 91 0 0
张三144 48 69 27 0 0
张三454 53 56 40 0 0
张三429 44 18 25 0 0
张三354 47 5 34 0 0
张三510 37 23 42 0 0
张三944 37 48 91 0 0
张三373 32 59 16 0 0
张三143 11 81 38 0 0
张三135 58 63 34 0 0
张三781 47 61 87 0 0
张三901 30 66 67 0 0
张三904 19 65 78 0 0
张三11 10 7 67 0 0
张三522 33 64 67 0 0
张三870 48 24 42 0 0
张三109 56 19 57 0 0
张三751 21 0 2 0 0
张三376 89 87 93 0 0
张三230 87 94 20 0 0
张三107 0 89 84 0 0
张三183 24 3 73 0 0
张三94 8 88 8 0 0
张三485 24 37 44 0 0
张三456 96 69 23 0 0
张三824 63 77 20 0 0
张三868 80 29 91 0 0
张三302 54 74 83 0 0
张三508 84 5 69 0 0
张三725 78 7 95 0 0
张三726 74 15 57 0 0
张三734 27 94 52 0 0
张三748 57 76 82 0 0
张三209 16 30 14 0 0
张三936 69 31 58 0 0
张三579 49 100 50 0 0
张三386 76 3 66 0 0
张三975 28 95 73 0 0
张三915 76 41 30 0 0
张三364 78 10 41 0 0
张三703 98 48 98 0 0
张三89 83 27 34 0 0
张三139 92 91 34 0 0
张三464 80 89 63 0 0
张三651 84 36 96 0 0
张三348 66 32 49 0 0
张三555 52 69 49 0 0
张三842 84 37 84 0 0
张三209 8 68 44 0 0
张三529 13 93 68 0 0
张三6 26 75 58 0 0
张三922 91 8 74 0 0
张三992 41 54 60 0 0
张三12 9 9 88 0 0
张三147 99 42 86 0 0
张三96 90 94 34 0 0
张三609 47 39 8 0 0
张三284 24 43 75 0 0
张三376 90 72 31 0 0
张三348 22 22 38 0 0
张三281 45 54 64 0 0
张三822 26 93 32 0 0
张三262 77 12 46 0 0
张三516 56 36 29 0 0
张三215 94 49 24 0 0
张三853 23 68 45 0 0
张三980 44 64 10 0 0
张三683 6 75 32 0 0
张三219 30 62 61 0 0
张三497 82 12 69 0 0
张三250 35 17 64 0 0
张三189 64 43 20 0 0
张三90 35 63 32 0 0
张三784 76 13 91 0 0
张三279 36 23 19 0 0
张三784 79 84 96 0 0
张三236 60 35 23 0 0
张三54 12 64 34 0 0
张三206 60 95 36 0 0
张三396 40 30 26 0 0
张三69 67 36 58 0 0
张三232 88 9 49 0 0
张三554 62 36 86 0 0
张三42 21 71 98 0 0
张三640 44 91 35 0 0
张三486 19 47 32 0 0
张三181 52 15 67 0 0
张三355 14 88 15 0 0
张三34 26 62 27 0 0
张三763 11 12 29 0 0
张三239 49 50 11 0 0
张三250 29 10 29 0 0
张三18 88 62 16 0 0
张三697 93 15 85 0 0
张三639 23 47 48 0 0
张三213 93 43 6 0 0
张三439 50 33 91 0 0
张三410 87 71 63 0 0
张三512 77 47 55 0 0
张三721 99 6 23 0 0
张三883 55 75 68 0 0
张三677 58 66 7 0 0
张三178 24 34 62 0 0
张三291 65 52 5 0 0
张三82 54 36 89 0 0
张三980 92 28 95 0 0
张三125 6 40 51 0 0
张三657 44 95 94 0 0
张三577 65 54 37 0 0
张三936 47 38 6 0 0
张三482 96 15 4 0 0
张三576 33 10 53 0 0
张三134 40 65 29 0 0
张三606 38 33 97 0 0
张三501 48 99 46 0 0
张三765 40 64 3 0 0
张三416 9 50 21 0 0
张三184 98 55 99 0 0
张三542 40 51 38 0 0
张三463 59 92 6 0 0
张三409 28 64 100 0 0
张三558 69 94 99 0 0
张三62 49 92 65 0 0
张三127 86 13 59 0 0
张三94 100 95 81 0 0
张三262 73 73 66 0 0
张三109 23 89 71 0 0
张三751 50 10 48 0 0
张三890 10 98 96 0 0
张三293 3 36 50 0 0
张三819 0 65 97 0 0
张三318 94 22 22 0 0
张三329 32 78 87 0 0
张三322 8 67 25 0 0
张三415 1 48 55 0 0
张三883 56 12 10 0 0
张三504 36 36 84 0 0
张三766 90 10 10 0 0
张三211 84 38 12 0 0
张三775 9 56 61 0 0
张三762 82 57 95 0 0
张三258 87 38 29 0 0
张三127 68 27 14 0 0
张三441 1 89 33 0 0
张三147 14 76 80 0 0
张三981 91 3 56 0 0
张三190 24 25 4 0 0
张三411 49 87 7 0 0
张三110 26 79 35 0 0
张三388 30 44 89 0 0
张三563 30 43 98 0 0
张三891 36 7 43 0 0
张三956 47 80 61 0 0
张三799 96 83 16 0 0
张三557 87 84 46 0 0
张三490 68 50 57 0 0
张三563 84 37 38 0 0
张三380 28 59 17 0 0
张三156 11 88 54 0 0
张三571 18 87 56 0 0
张三836 87 43 94 0 0
张三995 54 71 38 0 0
张三550 82 87 86 0 0
张三738 47 16 83 0 0
张三432 83 53 74 0 0
张三441 80 50 13 0 0
张三160 70 15 32 0 0
张三940 8 78 12 0 0
张三230 15 88 98 0 0
张三561 32 37 68 0 0
张三681 7 23 58 0 0
张三717 15 94 77 0 0
张三53 60 76 29 0 0
张三738 65 94 52 0 0
张三616 57 53 12 0 0
张三67 8 76 27 0 0
张三151 51 74 24 0 0
张三262 0 17 66 0 0
张三824 10 17 24 0 0
张三440 83 52 22 0 0
张三932 76 15 98 0 0
张三85 48 97 10 0 0
张三564 87 36 54 0 0
张三374 6 64 70 0 0
张三450 82 47 64 0 0
张三444 45 59 37 0 0
张三549 72 78 36 0 0
张三240 10 79 79 0 0
张三146 57 94 1 0 0
张三873 92 64 16 0 0
张三502 38 64 73 0 0
张三634 61 75 71 0 0
张三342 18 1 84 0 0
张三87 96 91 1 0 0
张三712 22 71 24 0 0
张三887 2 47 4 0 0
张三991 70 22 39 0 0
张三248 9 72 23 0 0
张三101 78 94 45 0 0
张三209 98 77 53 0 0
张三181 79 70 81 0 0
张三112 90 16 70 0 0
张三289 80 17 15 0 0
张三958 17 23 99 0 0
张三886 11 12 55 0 0
张三546 35 81 3 0 0
张三165 14 41 29 0 0
张三545 44 89 82 0 0
张三485 92 44 68 0 0
张三936 57 35 61 0 0
张三465 11 15 68 0 0
张三455 14 91 64 0 0
张三518 25 96 30 0 0
张三967 21 67 82 0 0
张三846 70 24 24 0 0
张三915 80 19 47 0 0
张三209 32 14 79 0 0
张三279 27 87 35 0 0
张三972 19 90 35 0 0
张三672 12 99 5 0 0
张三240 53 87 10 0 0
张三512 60 76 72 0 0
张三101 80 17 41 0 0
张三414 15 28 72 0 0
张三271 72 36 3 0 0
张三219 68 21 59 0 0
张三673 55 62 60 0 0
张三313 87 40 43 0 0
张三727 97 56 46 0 0
张三162 29 7 59 0 0
张三407 22 39 4 0 0
张三199 93 19 35 0 0
张三325 65 21 47 0 0
张三495 37 92 86 0 0
张三398 58 51 86 0 0
张三862 83 54 56 0 0
张三869 13 34 64 0 0
张三307 67 24 96 0 0
张三722 63 64 83 0 0
张三984 19 46 32 0 0
张三785 55 53 7 0 0
张三67 75 74 70 0 0
张三38 16 94 93 0 0
张三200 55 47 49 0 0
张三923 37 46 64 0 0
张三428 67 81 23 0 0
张三699 33 53 38 0 0
张三784 14 58 50 0 0
张三102 1 34 90 0 0
张三921 9 15 2 0 0
张三872 55 94 68 0 0
张三471 33 49 44 0 0
张三915 20 59 36 0 0
张三26 0 80 22 0 0
张三146 31 19 3 0 0
张三904 94 57 77 0 0
张三286 41 42 34 0 0
张三120 92 100 74 0 0
张三162 49 93 89 0 0
张三206 18 87 2 0 0
张三282 3 65 12 0 0
张三805 64 60 87 0 0
张三735 43 9 81 0 0
张三189 67 94 27 0 0
张三680 67 33 78 0 0
张三116 56 42 56 0 0
张三985 59 72 41 0 0
张三685 89 82 58 0 0
张三781 8 83 29 0 0
张三103 50 96 21 0 0
张三971 96 17 74 0 0
张三511 71 72 2 0 0
张三988 35 49 33 0 0
张三300 2 12 16 0 0
张三325 98 68 58 0 0
张三559 50 83 94 0 0
张三630 59 89 28 0 0
张三568 44 36 65 0 0
张三397 32 15 34 0 0
张三515 19 94 63 0 0
张三544 95 64 0 0 0
张三814 10 77 53 0 0
张三402 13 30 81 0 0
张三714 96 12 28 0 0
张三912 20 71 77 0 0
张三96 50 58 40 0 0
张三62 10 17 42 0 0
张三613 83 21 40 0 0
张三844 48 46 98 0 0
张三600 67 68 56 0 0
张三267 4 85 52 0 0
张三397 98 42 36 0 0
张三224 74 5 8 0 0
张三3 32 48 26 0 0
张三227 29 63 6 0 0
张三223 91 64 61 0 0
张三310 28 58 20 0 0
张三709 32 80 93 0 0
张三635 58 36 28 0 0
张三575 26 96 88 0 0
张三576 5 63 100 0 0
张三465 90 11 57 0 0
张三331 79 27 89 0 0
张三267 61 90 6 0 0
张三325 4 61 23 0 0
张三858 19 87 19 0 0
张三971 10 90 17 0 0
张三559 85 75 17 0 0
张三539 31 38 61 0 0
张三191 54 4 45 0 0
张三200 13 58 61 0 0
张三913 53 70 89 0 0
张三500 20 69 28 0 0
张三233 8 89 18 0 0
张三829 36 1 45 0 0
张三870 82 8 17 0 0
张三647 31 0 59 0 0
张三357 10 90 31 0 0
张三513 55 35 76 0 0
张三565 43 37 57 0 0
张三202 42 5 57 0 0
张三546 76 83 57 0 0
张三439 59 45 44 0 0
张三359 16 29 52 0 0
张三43 28 77 61 0 0
张三787 44 17 56 0 0
张三510 15 55 73 0 0
张三110 34 74 29 0 0
张三328 44 99 91 0 0
张三339 58 52 74 0 0
张三542 91 15 66 0 0
张三571 96 76 4 0 0
张三382 78 53 6 0 0
张三382 11 38 61 0 0
张三956 48 39 1 0 0
张三410 75 30 43 0 0
张三328 15 0 51 0 0
张三543 33 94 92 0 0
张三480 96 49 23 0 0
张三370 79 16 38 0 0
张三979 83 3 1 0 0
张三803 42 27 7 0 0
张三352 22 76 78 0 0
张三45 21 56 38 0 0
张三480 89 22 8 0 0
张三282 34 54 51 0 0
张三528 75 71 52 0 0
张三799 37 0 94 0 0
张三207 46 47 40 0 0
张三400 53 49 31 0 0
张三396 24 72 56 0 0
张三303 10 71 60 0 0
张三416 100 7 16 0 0
张三925 79 6 75 0 0
张三486 79 70 0 0 0
张三205 49 36 6 0 0
张三149 30 22 49 0 0
张三390 3 33 11 0 0
张三697 81 44 31 0 0
张三430 65 47 91 0 0
张三894 66 19 68 0 0
张三398 30 42 49 0 0
张三514 49 93 45 0 0
张三605 12 91 43 0 0
张三496 60 97 58 0 0
张三296 59 86 72 0 0
张三738 11 28 69 0 0
张三117 21 24 3 0 0
张三825 94 58 78 0 0
张三737 85 89 39 0 0
张三217 76 72 26 0 0
张三300 90 13 76 0 0
张三696 34 88 95 0 0
张三617 96 18 2 0 0
张三83 100 12 55 0 0
张三247 81 51 40 0 0
张三544 12 1 93 0 0
张三891 78 58 22 0 0
张三986 90 66 18 0 0
张三752 70 91 71 0 0
张三353 71 27 7 0 0
张三768 18 10 8 0 0
张三842 100 98 70 0 0
张三885 94 45 19 0 0
张三337 24 75 23 0 0
张三782 19 12 51 0 0
张三580 69 42 10 0 0
张三693 60 17 6 0 0
张三879 82 31 7 0 0
张三253 6 83 85 0 0
张三386 53 88 95 0 0
张三525 54 82 67 0 0
张三217 94 39 0 0 0
张三608 54 64 38 0 0
张三966 86 65 30 0 0
张三498 1 2 14 0 0
张三391 58 8 41 0 0
张三102 92 13 14 0 0
张三301 46 91 34 0 0
张三579 34 8 63 0 0
张三943 46 7 60 0 0
张三400 44 88 65 0 0
张三408 59 22 75 0 0
张三803 11 93 51 0 0
张三862 94 89 88 0 0
张三548 45 65 90 0 0
张三609 83 63 71 0 0
张三122 38 82 34 0 0
张三299 5 91 50 0 0
张三824 82 71 24 0 0
张三799 48 77 81 0 0
张三373 48 22 84 0 0
张三518 30 78 73 0 0
张三959 11 42 65 0 0
张三222 81 64 41 0 0
张三887 76 34 46 0 0
张三617 47 57 65 0 0
张三244 20 84 74 0 0
张三249 65 33 7 0 0
张三219 99 91 10 0 0
张三490 23 32 21 0 0
张三17 45 76 25 0 0
张三659 3 43 34 0 0
张三507 67 57 41 0 0
张三552 81 31 1 0 0
张三21 35 69 28 0 0
张三926 10 38 59 0 0
张三965 100 62 7 0 0
张三712 36 71 24 0 0
张三151 88 27 91 0 0
张三7 3 51 24 0 0
张三4 74 20 90 0 0
张三105 54 4 42 0 0
张三71 10 65 66 0 0
张三138 34 4 14 0 0
张三472 75 93 86 0 0
张三72 61 96 33 0 0
张三216 66 24 34 0 0
张三131 3 74 17 0 0
张三539 49 2 74 0 0
张三900 87 80 64 0 0
张三671 44 50 67 0 0
张三673 29 55 0 0 0
张三698 2 80 95 0 0
张三809 61 52 83 0 0
张三425 9 12 32 0 0
张三137 93 92 27 0 0
张三401 15 65 86 0 0
张三703 28 38 71 0 0
张三514 85 12 75 0 0
张三385 37 1 74 0 0
张三823 2 41 29 0 0
张三163 37 2 35 0 0
张三529 0 44 40 0 0
张三85 51 68 85 0 0
张三252 73 30 62 0 0
张三204 34 28 52 0 0
张三16 91 43 80 0 0
张三29 92 35 39 0 0
张三613 57 10 83 0 0
张三277 29 36 52 0 0
张三246 47 81 89 0 0
张三951 4 57 54 0 0
张三617 21 1 37 0 0
张三35 78 85 63 0 0
张三869 16 56 33 0 0
张三352 78 56 89 0 0
张三40 48 68 2 0 0
张三344 26 95 87 0 0
张三944 75 26 8 0 0
张三834 94 39 93 0 0
张三632 15 98 26 0 0
张三50 76 68 36 0 0
张三850 20 35 82 0 0
张三427 17 15 61 0 0
张三152 25 90 92 0 0
张三5 14 24 7 0 0
张三573 56 85 77 0 0
张三427 79 81 23 0 0
张三34 45 19 24 0 0
张三841 53 32 12 0 0
张三875 96 0 29 0 0
张三239 90 93 39 0 0
张三185 95 21 23 0 0
张三2 46 60 42 0 0
张三840 51 41 93 0 0
张三719 62 21 37 0 0
张三404 37 35 40 0 0
张三524 13 17 99 0 0
张三302 39 4 19 0 0
张三524 59 90 56 0 0
张三937 33 83 80 0 0
张三76 33 25 49 0 0
张三646 82 72 77 0 0
张三964 40 83 21 0 0
张三661 84 98 49 0 0
张三753 55 65 52 0 0
张三493 24 54 53 0 0
张三858 46 56 38 0 0
张三386 35 92 23 0 0
张三116 67 63 8 0 0
张三762 31 73 93 0 0
张三892 77 4 9 0 0
张三805 93 77 73 0 0
张三999 96 56 85 0 0
张三612 19 49 19 0 0
张三987 8 36 70 0 0
张三554 73 15 91 0 0
张三557 58 88 51 0 0
张三763 62 18 95 0 0
张三165 3 3 57 0 0
张三912 72 30 89 0 0
张三76 35 85 1 0 0
张三689 20 58 58 0 0
张三422 59 41 82 0 0
张三628 86 46 2 0 0
张三33 10 68 94 0 0
张三206 63 43 3 0 0
张三99 47 59 46 0 0
张三374 27 86 51 0 0
张三912 28 43 55 0 0
张三919 5 8 45 0 0
张三269 99 47 63 0 0
张三329 2 0 12 0 0
张三273 11 26 19 0 0
张三63 26 49 5 0 0
张三615 75 26 10 0 0
张三393 93 57 54 0 0
张三575 0 44 28 0 0
张三218 24 11 5 0 0
张三321 83 18 2 0 0
张三527 79 49 75 0 0
张三253 53 73 64 0 0
张三400 39 39 73 0 0
张三460 76 66 87 0 0
张三726 84 82 6 0 0
张三547 71 55 42 0 0
张三34 8 1 48 0 0
张三392 5 56 55 0 0
张三114 59 65 30 0 0
张三592 75 53 42 0 0
张三308 6 73 15 0 0
张三663 55 9 93 0 0
张三676 76 87 39 0 0
张三250 15 72 93 0 0
张三399 1 5 26 0 0
张三905 16 67 26 0 0
张三116 73 98 29 0 0
张三206 32 32 93 0 0
张三85 1 46 51 0 0
张三250 63 41 24 0 0
张三338 5 73 33 0 0
张三816 43 6 1 0 0
张三232 20 44 23 0 0
张三730 55 66 88 0 0
张三67 49 79 73 0 0
张三204 91 99 45 0 0
张三664 32 4 8 0 0
张三204 43 11 91 0 0
张三88 3 30 74 0 0
张三119 6 2 5 0 0
张三901 42 43 66 0 0
张三268 11 97 19 0 0
张三623 55 44 80 0 0
张三39 45 90 19 0 0
张三295 44 71 45 0 0
张三680 8 69 57 0 0
张三329 40 79 35 0 0
张三40 28 82 61 0 0
张三24 8 85 59 0 0
张三789 20 79 69 0 0
张三432 63 85 76 0 0
张三906 63 49 42 0 0
张三478 39 0 1 0 0
张三463 40 21 28 0 0
张三485 12 27 79 0 0
张三1 63 3 80 0 0
张三524 66 74 44 0 0
张三22 68 81 46 0 0
张三254 41 26 17 0 0
张三393 53 4 97 0 0
张三141 19 71 71 0 0
张三681 14 24 45 0 0
张三240 39 65 87 0 0
张三731 75 63 83 0 0
张三940 22 32 92 0 0
张三988 32 19 32 0 0
张三324 69 23 26 0 0
张三378 63 69 90 0 0
张三68 68 80 100 0 0
张三770 51 87 15 0 0
张三38 97 73 15 0 0
张三296 43 2 86 0 0
张三978 29 19 4 0 0
张三87 43 81 21 0 0
张三975 81 95 65 0 0
张三184 90 76 47 0 0
张三588 37 85 8 0 0
张三681 89 8 61 0 0
张三818 65 65 79 0 0
张三372 99 57 7 0 0
张三316 96 79 60 0 0
张三438 75 69 86 0 0
张三503 24 64 21 0 0
张三970 32 27 39 0 0
张三496 74 56 45 0 0
张三347 88 40 100 0 0
张三13 11 47 45 0 0
张三767 74 17 1 0 0
张三665 20 2 68 0 0
张三465 52 78 63 0 0
张三290 60 43 30 0 0
张三388 55 78 17 0 0
张三240 68 58 54 0 0
张三389 50 68 43 0 0
张三791 91 11 77 0 0
张三200 90 25 13 0 0
张三68 51 32 56 0 0
张三730 93 90 70 0 0
张三164 71 29 15 0 0
张三478 85 32 92 0 0
张三352 21 62 76 0 0
张三85 74 26 24 0 0
张三551 76 43 76 0 0
张三320 58 86 66 0 0
张三462 71 73 86 0 0
张三25 70 98 43 0 0
张三26 6 34 57 0 0
张三819 27 83 25 0 0
张三122 49 72 73 0 0
张三576 27 30 50 0 0
张三659 7 64 71 0 0
张三985 13 10 66 0 0
张三477 2 43 81 0 0
张三708 97 54 3 0 0
张三711 45 29 82 0 0
张三928 10 54 50 0 0
张三537 95 85 74 0 0
张三330 48 37 77 0 0
张三451 77 93 18 0 0
张三785 72 87 35 0 0
张三499 51 40 95 0 0
张三286 39 42 45 0 0
张三112 88 28 83 0 0
张三910 59 91 19 0 0
张三456 86 72 51 0 0
张三854 67 29 12 0 0
张三467 23 37 31 0 0
张三814 10 65 72 0 0
张三970 56 35 94 0 0
张三256 59 74 46 0 0
张三543 75 84 58 0 0
张三357 79 55 73 0 0
张三43 98 86 18 0 0
张三658 62 29 44 0 0
张三951 70 0 39 0 0
张三699 75 77 32 0 0
张三946 81 95 68 0 0
张三191 69 13 12 0 0
张三361 21 12 85 0 0
张三498 86 59 31 0 0
张三447 55 95 52 0 0
张三462 31 31 87 0 0
张三590 70 28 60 0 0
张三870 7 78 35 0 0
张三901 17 26 69 0 0
张三77 24 25 42 0 0
张三832 88 52 3 0 0
张三595 41 16 23 0 0
张三733 55 34 43 0 0
张三663 92 63 64 0 0
张三508 87 65 12 0 0
张三86 7 12 0 0 0
张三786 25 45 69 0 0
张三898 37 45 8 0 0
张三251 70 28 40 0 0
张三600 26 26 24 0 0
张三62 8 98 68 0 0
张三42 6 68 7 0 0
张三512 0 46 43 0 0
张三212 10 5 4 0 0
张三331 90 67 48 0 0
张三475 9 81 80 0 0
张三307 12 63 49 0 0
张三45 33 70 30 0 0
张三124 19 33 87 0 0
张三732 34 20 83 0 0
张三581 32 11 78 0 0
张三240 97 81 62 0 0
张三603 4 36 5 0 0
张三552 100 30 59 0 0
张三706 51 97 76 0 0
张三198 85 45 51 0 0
张三814 76 86 71 0 0
张三424 2 57 42 0 0
张三611 100 39 5 0 0
张三563 18 99 33 0 0
张三811 83 60 93 0 0
张三135 6 35 44 0 0
张三34 79 40 53 0 0
张三462 80 20 34 0 0
张三168 74 47 45 0 0
张三832 12 41 1 0 0
张三409 94 16 85 0 0
张三503 59 27 61 0 0
张三361 92 85 80 0 0
张三75 85 48 17 0 0
张三878 36 52 19 0 0
张三20 58 9 4 0 0
张三539 65 41 69 0 0
张三404 58 40 42 0 0
张三935 82 22 66 0 0
张三82 15 30 24 0 0
张三163 11 91 36 0 0
张三907 84 33 64 0 0
张三195 27 35 56 0 0
张三740 98 79 43 0 0
张三32 29 31 26 0 0
张三286 80 46 36 0 0
张三797 39 41 54 0 0
张三48 2 85 25 0 0
张三185 18 5 46 0 0
张三938 6 91 7 0 0
张三928 58 66 59 0 0
张三320 33 78 73 0 0
张三181 71 51 57 0 0
张三530 41 3 99 0 0
张三990 97 5 84 0 0
张三151 85 23 93 0 0
张三260 100 58 40 0 0
张三583 97 100 75 0 0
张三875 5 47 28 0 0
张三690 99 89 87 0 0
张三881 38 62 1 0 0
张三559 23 71 66 0 0
张三893 24 54 26 0 0
张三663 32 99 16 0 0
张三141 79 38 60 0 0
张三951 56 96 85 0 0
张三808 6 78 89 0 0
张三659 96 9 89 0 0
张三571 75 34 74 0 0
张三878 55 7 93 0 0
张三513 30 24 18 0 0
张三157 3 78 9 0 0
张三808 85 100 43 0 0
张三682 80 65 63 0 0
张三838 75 59 27 0 0
张三818 91 54 67 0 0
张三659 87 57 61 0 0
张三35 62 84 86 0 0
张三974 93 63 16 0 0
张三527 50 58 84 0 0
张三22 29 75 34 0 0
张三37 16 71 82 0 0
张三38 40 18 66 0 0
张三686 29 86 88 0 0
张三208 46 70 48 0 0
张三835 41 16 50 0 0
张三262 10 65 80 0 0
张三268 49 3 63 0 0
张三129 20 20 18 0 0
张三231 60 97 23 0 0
张三309 15 62 49 0 0
张三113 84 67 14 0 0
张三866 6 14 66 0 0
张三801 58 26 66 0 0
张三220 81 38 69 0 0
张三994 60 21 13 0 0
张三122 95 91 88 0 0
张三20 58 23 69 0 0
张三495 85 46 65 0 0
